광역시도,시군구,행정구,구분,인구수,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
부산광역시, 북구,,계,285666 ,8779 ,10948 ,10919 ,13321 ,18804 ,19660 ,15945 ,18308 ,18774 ,22308 ,26242 ,28425 ,26079 ,17665 ,11983 ,8723 ,8787 ,5332 ,3455 ,2476 ,799 ,160 ,21 
부산광역시, 북구,,남자,141393 ,4518 ,5660 ,5649 ,6970 ,10115 ,10614 ,8216 ,9463 ,9546 ,10734 ,12226 ,13873 ,12941 ,8668 ,5630 ,3799 ,2776 ,1942 ,834 ,648 ,167 ,16 ,4 
부산광역시, 북구,,여자,144273 ,4261 ,5289 ,5270 ,6352 ,8689 ,9046 ,7730 ,8845 ,9228 ,11574 ,14016 ,14552 ,13139 ,8997 ,6353 ,4924 ,6012 ,3390 ,2622 ,1828 ,633 ,144 ,17 
부산광역시, 해운대구,,계,400015 ,11863 ,17236 ,18098 ,20840 ,24873 ,24513 ,20583 ,26737 ,29911 ,35931 ,35421 ,34371 ,32419 ,23251 ,17038 ,12991 ,13944 ,8424 ,5520 ,3949 ,1285 ,261 ,25 
부산광역시, 해운대구,,남자,192805 ,6107 ,8998 ,9308 ,10821 ,13194 ,12703 ,10148 ,12879 ,14327 ,16885 ,16911 ,16242 ,15452 ,10947 ,7721 ,5488 ,4677 ,3134 ,1543 ,1200 ,284 ,55 ,5 
부산광역시, 해운대구,,여자,207210 ,5756 ,8239 ,8790 ,10020 ,11679 ,11810 ,10435 ,13858 ,15584 ,19046 ,18510 ,18130 ,16967 ,12304 ,9317 ,7503 ,9267 ,5290 ,3977 ,2749 ,1001 ,207 ,21 
부산광역시, 사하구,,계,313486 ,8941 ,12026 ,11903 ,14339 ,20244 ,20322 ,16984 ,21370 ,21439 ,24980 ,26793 ,28638 ,28552 ,20943 ,14924 ,10585 ,10507 ,6453 ,4054 ,2818 ,1004 ,209 ,24 
부산광역시, 사하구,,남자,156182 ,4600 ,6137 ,6122 ,7547 ,10747 ,11043 ,9079 ,11167 ,11140 ,12540 ,13128 ,13904 ,13731 ,10185 ,7022 ,4699 ,3395 ,2374 ,1021 ,792 ,197 ,30 ,3 
부산광역시, 사하구,,여자,157305 ,4342 ,5889 ,5782 ,6792 ,9497 ,9280 ,7905 ,10204 ,10299 ,12440 ,13665 ,14735 ,14821 ,10758 ,7902 ,5886 ,7112 ,4079 ,3033 ,2026 ,807 ,179 ,22 
부산광역시, 금정구,,계,233506 ,5570 ,8022 ,8175 ,10159 ,17114 ,16566 ,12062 ,13899 ,14779 ,17642 ,19520 ,21515 ,21463 ,16299 ,12111 ,9139 ,9476 ,5670 ,3806 ,2731 ,872 ,179 ,25 
부산광역시, 금정구,,남자,114217 ,2865 ,4120 ,4292 ,5189 ,8829 ,9353 ,6425 ,7027 ,7460 ,8647 ,9270 ,10129 ,10111 ,7568 ,5594 ,4084 ,3258 ,2208 ,1050 ,810 ,205 ,33 ,3 
부산광역시, 금정구,,여자,119289 ,2705 ,3902 ,3883 ,4971 ,8285 ,7214 ,5637 ,6872 ,7319 ,8995 ,10251 ,11386 ,11352 ,8731 ,6517 ,5055 ,6219 ,3462 ,2757 ,1921 ,667 ,147 ,22 
부산광역시, 강서구,,계,132918 ,9414 ,10322 ,6558 ,4503 ,4971 ,7101 ,10620 ,16224 ,12836 ,9367 ,7900 ,8598 ,8874 ,6099 ,3872 ,2716 ,2947 ,1685 ,1262 ,850 ,331 ,70 ,12 
부산광역시, 강서구,,남자,68663 ,4837 ,5300 ,3308 ,2324 ,2720 ,3756 ,5310 ,8414 ,7147 ,5281 ,4150 ,4297 ,4472 ,3179 ,2008 ,1264 ,900 ,595 ,305 ,235 ,59 ,10 ,2 
부산광역시, 강서구,,여자,64255 ,4577 ,5023 ,3250 ,2179 ,2251 ,3345 ,5310 ,7810 ,5690 ,4086 ,3750 ,4302 ,4402 ,2920 ,1864 ,1453 ,2047 ,1090 ,957 ,616 ,272 ,60 ,10 
부산광역시, 연제구,,계,207199 ,6780 ,8310 ,7832 ,8889 ,12366 ,13764 ,12454 ,15043 ,15018 ,16573 ,16782 ,17123 ,17674 ,13639 ,10125 ,7524 ,7307 ,4596 ,2711 ,1933 ,622 ,132 ,24 
부산광역시, 연제구,,남자,99974 ,3484 ,4203 ,4047 ,4557 ,6391 ,6909 ,6251 ,7540 ,7361 ,8091 ,7965 ,8026 ,8093 ,6375 ,4692 ,3348 ,2646 ,1886 ,761 ,592 ,141 ,24 ,4 
부산광역시, 연제구,,여자,107225 ,3296 ,4108 ,3785 ,4332 ,5976 ,6855 ,6203 ,7504 ,7658 ,8483 ,8818 ,9097 ,9581 ,7264 ,5434 ,4176 ,4661 ,2711 ,1950 ,1342 ,481 ,108 ,20 
부산광역시, 수영구,,계,174591 ,4816 ,5623 ,5403 ,6671 ,10359 ,13763 ,11404 ,12418 ,11860 ,13277 ,13294 ,14052 ,15489 ,12231 ,9680 ,6966 ,7289 ,4422 ,2868 ,2036 ,701 ,118 ,14 
부산광역시, 수영구,,남자,82665 ,2433 ,2937 ,2792 ,3445 ,5082 ,6755 ,5675 ,6220 ,5934 ,6398 ,6229 ,6235 ,6858 ,5525 ,4393 ,3123 ,2635 ,1799 ,836 ,632 ,179 ,22 ,4 
부산광역시, 수영구,,여자,91926 ,2383 ,2686 ,2611 ,3226 ,5277 ,7008 ,5729 ,6198 ,5926 ,6880 ,7065 ,7817 ,8631 ,6706 ,5288 ,3843 ,4655 ,2623 ,2032 ,1404 ,522 ,96 ,11 
부산광역시, 사상구,,계,213286 ,5702 ,7333 ,6993 ,8650 ,13896 ,15469 ,12162 ,13749 ,13653 ,15940 ,19472 ,22178 ,20914 ,14446 ,9867 ,6689 ,6176 ,3914 ,2262 ,1649 ,497 ,103 ,14 
부산광역시, 사상구,,남자,107659 ,2934 ,3712 ,3609 ,4574 ,7290 ,8460 ,6608 ,7238 ,7286 ,8192 ,9584 ,11079 ,10491 ,7082 ,4661 ,2977 ,1887 ,1374 ,513 ,417 ,84 ,12 ,1 
부산광역시, 사상구,,여자,105628 ,2769 ,3622 ,3384 ,4077 ,6606 ,7010 ,5554 ,6511 ,6368 ,7748 ,9889 ,11100 ,10423 ,7364 ,5206 ,3713 ,4289 ,2540 ,1749 ,1233 ,413 ,91 ,13 
부산광역시, 기장군,,계,168798 ,8060 ,10915 ,9002 ,8078 ,8032 ,8399 ,9488 ,15141 ,16066 ,14905 ,12003 ,11021 ,11378 ,8822 ,6806 ,5070 ,5617 ,3309 ,2308 ,1614 ,534 ,142 ,19 
부산광역시, 기장군,,남자,83578 ,4056 ,5607 ,4667 ,4225 ,4262 ,4483 ,4693 ,7496 ,8166 ,7778 ,6190 ,5425 ,5295 ,4087 ,3188 ,2204 ,1759 ,1191 ,569 ,450 ,102 ,16 ,2 
부산광역시, 기장군,,여자,85221 ,4004 ,5308 ,4336 ,3853 ,3770 ,3916 ,4795 ,7646 ,7900 ,7127 ,5813 ,5596 ,6083 ,4736 ,3618 ,2866 ,3858 ,2118 ,1740 ,1164 ,433 ,126 ,18 
대구광역시,소계,,계,2410206 ,78490 ,104700 ,106511 ,124758 ,161626 ,159881 ,134444 ,163650 ,175926 ,209053 ,214571 ,207638 ,183311 ,130962 ,95564 ,75778 ,83346 ,50612 ,32734 ,23981 ,7184 ,1391 ,179 
대구광역시,소계,,남자,1189581 ,40287 ,53610 ,55211 ,65850 ,85757 ,86612 ,72050 ,82286 ,87181 ,102499 ,104922 ,101313 ,88566 ,61092 ,43162 ,31427 ,27760 ,18610 ,9150 ,7300 ,1570 ,259 ,22 
대구광역시,소계,,여자,1220625 ,38204 ,51090 ,51300 ,58908 ,75869 ,73269 ,62395 ,81364 ,88746 ,106554 ,109649 ,106326 ,94746 ,69870 ,52403 ,44351 ,55586 ,32002 ,23584 ,16681 ,5614 ,1133 ,158 
대구광역시, 중구,,계,75567 ,2548 ,2772 ,2292 ,2840 ,5075 ,6592 ,5141 ,5701 ,4985 ,5689 ,5559 ,5576 ,5561 ,4360 ,3874 ,3326 ,3679 ,2207 ,1472 ,1029 ,351 ,81 ,12 
대구광역시, 중구,,남자,36422 ,1307 ,1434 ,1203 ,1434 ,2330 ,3296 ,2672 ,2925 ,2582 ,2859 ,2750 ,2735 ,2628 ,1943 ,1643 ,1406 ,1277 ,846 ,431 ,331 ,82 ,16 ,3 
대구광역시, 중구,,여자,39146 ,1241 ,1338 ,1089 ,1406 ,2745 ,3296 ,2470 ,2777 ,2403 ,2830 ,2809 ,2841 ,2933 ,2417 ,2231 ,1920 ,2403 ,1361 ,1042 ,699 ,269 ,66 ,9 
대구광역시, 동구,,계,340729 ,11757 ,14382 ,12898 ,14248 ,19711 ,22076 ,20161 ,24389 ,24556 ,26741 ,27617 ,29007 ,28192 ,21588 ,16440 ,13130 ,13841 ,8529 ,5313 ,3905 ,1134 ,241 ,33 
대구광역시, 동구,,남자,167923 ,5987 ,7387 ,6704 ,7531 ,10488 ,11970 ,10846 ,12522 ,12712 ,13718 ,13514 ,13836 ,13220 ,9920 ,7374 ,5499 ,4700 ,3177 ,1523 ,1219 ,254 ,44 ,7 
대구광역시, 동구,,여자,172807 ,5771 ,6995 ,6194 ,6718 ,9223 ,10106 ,9315 ,11867 ,11844 ,13023 ,14103 ,15171 ,14973 ,11669 ,9066 ,7632 ,9142 ,5352 ,3790 ,2686 ,880 ,198 ,27 
대구광역시, 서구,,계,170923 ,3349 ,4590 ,4741 ,6663 ,10342 ,11738 ,8495 ,9363 ,10025 ,13072 ,16131 ,18255 ,16998 ,13086 ,9377 ,7433 ,7270 ,4633 ,2637 ,1934 ,584 ,105 ,15 
대구광역시, 서구,,남자,85626 ,1764 ,2315 ,2391 ,3586 ,5575 ,6592 ,4973 ,5116 ,5423 ,6941 ,8117 ,9050 ,8114 ,5994 ,4245 ,3070 ,2364 ,1699 ,665 ,545 ,106 ,15 ,0 
대구광역시, 서구,,여자,85297 ,1585 ,2275 ,2350 ,3077 ,4768 ,5146 ,3522 ,4247 ,4602 ,6131 ,8015 ,9205 ,8884 ,7092 ,5132 ,4363 ,4906 ,2934 ,1972 ,1390 ,478 ,90 ,15 
대구광역시, 남구,,계,145124 ,3115 ,3922 ,4177 ,5507 ,9366 ,10809 ,8254 ,9014 ,9101 ,11209 ,12021 ,12674 ,12988 ,10295 ,8087 ,6780 ,7809 ,4641 ,3169 ,2322 ,707 ,128 ,13 
대구광역시, 남구,,남자,69856 ,1621 ,2038 ,2176 ,2907 ,4588 ,5632 ,4459 ,4564 ,4598 ,5628 ,5977 ,5983 ,6010 ,4667 ,3522 ,2803 ,2687 ,1743 ,944 ,749 ,169 ,25 ,2 
대구광역시, 남구,,여자,75268 ,1494 ,1884 ,2001 ,2600 ,4779 ,5178 ,3795 ,4450 ,4503 ,5581 ,6044 ,6692 ,6978 ,5628 ,4565 ,3977 ,5123 ,2898 ,2225 ,1573 ,538 ,104 ,11 
대구광역시, 북구,,계,436380 ,15125 ,19585 ,20005 ,24365 ,31905 ,29204 ,24609 ,29667 ,32515 ,40366 ,40054 ,36788 ,30669 ,20953 ,15272 ,12393 ,12907 ,7959 ,4948 ,3661 ,1064 ,200 ,25 
대구광역시, 북구,,남자,217210 ,7720 ,10056 ,10316 ,12789 ,17025 ,16144 ,13201 ,15027 ,16045 ,19654 ,19879 ,18174 ,15214 ,9885 ,6793 ,5026 ,4267 ,2944 ,1323 ,1069 ,225 ,29 ,1 
대구광역시, 북구,,여자,219170 ,7405 ,9530 ,9690 ,11576 ,14881 ,13061 ,11409 ,14641 ,16470 ,20712 ,20175 ,18615 ,15455 ,11068 ,8479 ,7367 ,8641 ,5016 ,3625 ,2592 ,839 ,171 ,24 
대구광역시, 수성구,,계,423483 ,10904 ,19471 ,24356 ,28409 ,30461 ,25229 ,18478 ,24699 ,32053 ,41319 ,39854 ,34443 ,29407 ,20975 ,15586 ,12627 ,15217 ,8898 ,6319 ,4596 ,1418 ,266 ,40 
대구광역시, 수성구,,남자,205156 ,5625 ,9998 ,12759 ,15198 ,16428 ,13577 ,9562 ,11335 ,14484 ,18959 ,19251 ,16738 ,14050 ,9680 ,6944 ,5317 ,5255 ,3378 ,1877 ,1485 ,327 ,59 ,7 
대구광역시, 수성구,,여자,218328 ,5279 ,9474 ,11598 ,13211 ,14033 ,11652 ,8916 ,13364 ,17569 ,22360 ,20603 ,17705 ,15357 ,11295 ,8643 ,7310 ,9962 ,5520 ,4443 ,3112 ,1091 ,207 ,33 
대구광역시, 달서구,,계,560982 ,17263 ,24545 ,25751 ,31287 ,40933 ,38849 ,31002 ,36854 ,40752 ,49942 ,52995 ,50788 ,42305 ,28397 ,19154 ,14338 ,15832 ,9693 ,6139 ,4534 ,1318 ,259 ,29 
대구광역시, 달서구,,남자,276907 ,8942 ,12491 ,13348 ,16306 ,21666 ,20995 ,16753 ,18378 ,19866 ,23961 ,25391 ,24714 ,20705 ,13451 ,8881 ,5952 ,5110 ,3441 ,1669 ,1330 ,286 ,51 ,3 
대구광역시, 달서구,,여자,284076 ,8321 ,12055 ,12403 ,14981 ,19267 ,17854 ,14250 ,18476 ,20887 ,25981 ,27604 ,26074 ,21601 ,14946 ,10273 ,8386 ,10722 ,6252 ,4470 ,3204 ,1032 ,208 ,26 
대구광역시, 달성군,,계,257019 ,14431 ,15434 ,12293 ,11441 ,13834 ,15386 ,18305 ,23965 ,21941 ,20716 ,20343 ,20109 ,17193 ,11310 ,7776 ,5753 ,6792 ,4054 ,2739 ,2001 ,610 ,113 ,15 
대구광역시, 달성군,,남자,130483 ,7322 ,7894 ,6315 ,6101 ,7660 ,8408 ,9585 ,12422 ,11472 ,10780 ,10045 ,10085 ,8627 ,5553 ,3761 ,2355 ,2103 ,1383 ,720 ,574 ,122 ,23 ,2 
대구광역시, 달성군,,여자,126536 ,7109 ,7541 ,5978 ,5341 ,6175 ,6978 ,8720 ,11544 ,10469 ,9936 ,10298 ,10025 ,8566 ,5758 ,4016 ,3398 ,4690 ,2671 ,2019 ,1427 ,489 ,90 ,13 
인천광역시,소계,,계,2922121 ,101911 ,133450 ,133409 ,144648 ,188436 ,214035 ,185264 ,224658 ,227446 ,253749 ,253335 ,253914 ,215181 ,133963 ,98821 ,73708 ,86197 ,49549 ,36648 ,25059 ,9160 ,2143 ,287 
인천광역시,소계,,남자,1462784 ,52354 ,68432 ,68483 ,74605 ,97774 ,112332 ,96114 ,115355 ,116636 ,128798 ,125382 ,127564 ,107460 ,65506 ,46654 ,31542 ,27797 ,18165 ,9632 ,7172 ,1984 ,423 ,53 
인천광역시,소계,,여자,1459338 ,49557 ,65018 ,64926 ,70043 ,90662 ,101703 ,89150 ,109304 ,110810 ,124951 ,127953 ,126351 ,107721 ,68458 ,52167 ,42166 ,58400 ,31384 ,27016 ,17887 ,7176 ,1720 ,234 
인천광역시, 중구,,계,135667 ,5293 ,6694 ,6433 ,5983 ,7632 ,11149 ,9532 ,11354 ,11858 ,12041 ,10215 ,9354 ,8824 ,6253 ,5153 ,3790 ,4113 ,2361 ,1752 ,1183 ,441 ,109 ,19 
인천광역시, 중구,,남자,70331 ,2787 ,3401 ,3294 ,3138 ,3608 ,5952 ,5234 ,6050 ,6386 ,6722 ,5688 ,5036 ,4447 ,3059 ,2414 ,1717 ,1401 ,934 ,467 ,335 ,100 ,28 ,6 
인천광역시, 중구,,여자,65336 ,2506 ,3293 ,3139 ,2846 ,4024 ,5197 ,4298 ,5305 ,5472 ,5320 ,4527 ,4318 ,4377 ,3194 ,2739 ,2073 ,2712 ,1428 ,1285 ,849 ,341 ,82 ,14 
인천광역시, 동구,,계,62324 ,1656 ,2383 ,2488 ,2703 ,3369 ,3326 ,2979 ,4182 ,4723 ,5232 ,4890 ,5155 ,5517 ,4152 ,3596 ,2874 ,3101 ,1819 ,1283 ,893 ,314 ,70 ,7 
인천광역시, 동구,,남자,31473 ,861 ,1260 ,1293 ,1398 ,1800 ,1835 ,1601 ,2196 ,2596 ,2805 ,2632 ,2663 ,2701 ,1969 ,1617 ,1238 ,1009 ,682 ,328 ,242 ,69 ,16 ,1 
인천광역시, 동구,,여자,30851 ,795 ,1123 ,1195 ,1305 ,1569 ,1491 ,1378 ,1987 ,2127 ,2427 ,2258 ,2492 ,2816 ,2184 ,1979 ,1636 ,2092 ,1137 ,955 ,651 ,245 ,54 ,6 
인천광역시, 미추홀구,,계,401346 ,12627 ,15583 ,14999 ,17355 ,26339 ,30650 ,25848 ,30341 ,29662 ,33300 ,32756 ,33760 ,31849 ,21597 ,17327 ,13180 ,14177 ,8361 ,5816 ,3960 ,1476 ,337 ,44 
인천광역시, 미추홀구,,남자,201983 ,6430 ,7987 ,7753 ,8949 ,13742 ,16430 ,13969 ,16171 ,15763 ,17406 ,16548 ,16668 ,15359 ,10223 ,8067 ,5722 ,4799 ,3230 ,1569 ,1163 ,335 ,64 ,8 
인천광역시, 미추홀구,,여자,199363 ,6197 ,7596 ,7246 ,8406 ,12597 ,14220 ,11879 ,14171 ,13900 ,15895 ,16208 ,17092 ,16490 ,11374 ,9260 ,7458 ,9378 ,5131 ,4247 ,2798 ,1141 ,273 ,36 
인천광역시, 연수구,,계,374306 ,16038 ,21265 ,21002 ,21042 ,24874 ,26505 ,24733 ,31041 ,31536 ,34671 ,31961 ,30597 ,23169 ,12626 ,8646 ,6392 ,8211 ,4509 ,3703 ,2495 ,951 ,232 ,25 
인천광역시, 연수구,,남자,186028 ,8144 ,10888 ,10756 ,10831 ,12922 ,13747 ,12317 ,15165 ,15543 ,16986 ,15568 ,15369 ,12013 ,6415 ,4104 ,2757 ,2507 ,1557 ,951 ,674 ,222 ,50 ,6 
인천광역시, 연수구,,여자,188278 ,7895 ,10377 ,10246 ,10211 ,11952 ,12758 ,12417 ,15876 ,15994 ,17685 ,16394 ,15229 ,11157 ,6211 ,4542 ,3635 ,5704 ,2952 ,2752 ,1822 ,730 ,182 ,20 
인천광역시, 남동구,,계,524803 ,18446 ,25254 ,24666 ,26093 ,33359 ,38019 ,32775 ,41328 ,42722 ,45869 ,44955 ,44764 ,38319 ,24379 ,17425 ,12488 ,13947 ,8055 ,5892 ,3972 ,1518 ,350 ,53 
인천광역시, 남동구,,남자,260553 ,9511 ,12953 ,12609 ,13365 ,17117 ,19760 ,16932 ,21074 ,21799 ,23153 ,21906 ,22225 ,18585 ,11677 ,8225 ,5246 ,4419 ,2945 ,1475 ,1092 ,325 ,51 ,8 
인천광역시, 남동구,,여자,264250 ,8936 ,12301 ,12058 ,12728 ,16242 ,18260 ,15843 ,20254 ,20923 ,22716 ,23049 ,22539 ,19734 ,12702 ,9200 ,7242 ,9528 ,5111 ,4418 ,2880 ,1194 ,299 ,45 
인천광역시, 부평구,,계,497593 ,15259 ,19464 ,20549 ,24133 ,32817 ,38651 ,32612 ,36662 ,36075 ,41956 ,44675 ,45595 ,38826 ,24265 ,17512 ,13126 ,15419 ,8980 ,6440 ,4465 ,1559 ,362 ,54 
인천광역시, 부평구,,남자,245889 ,7844 ,9918 ,10642 ,12491 ,16921 ,19890 ,16809 ,18833 ,18337 ,20811 ,21451 ,22638 ,19038 ,11664 ,8187 ,5548 ,4872 ,3160 ,1712 ,1322 ,311 ,72 ,7 
인천광역시, 부평구,,여자,251704 ,7415 ,9547 ,9907 ,11643 ,15896 ,18762 ,15803 ,17829 ,17739 ,21146 ,23224 ,22958 ,19788 ,12601 ,9326 ,7579 ,10548 ,5820 ,4728 ,3143 ,1249 ,290 ,47 
인천광역시, 계양구,,계,297386 ,8224 ,11280 ,12430 ,15200 ,21281 ,23633 ,18275 ,20202 ,20629 ,25741 ,29507 ,31127 ,23775 ,12875 ,8591 ,6551 ,8071 ,4661 ,3410 ,2366 ,839 ,188 ,18 
인천광역시, 계양구,,남자,148266 ,4181 ,5733 ,6364 ,7884 ,11152 ,12349 ,9517 ,10421 ,10372 ,12647 ,14111 ,15442 ,12303 ,6571 ,4108 ,2646 ,2470 ,1598 ,872 ,638 ,191 ,40 ,3 
인천광역시, 계양구,,여자,149120 ,4043 ,5547 ,6067 ,7316 ,10129 ,11284 ,8758 ,9781 ,10257 ,13094 ,15396 ,15686 ,11472 ,6304 ,4484 ,3905 ,5601 ,3063 ,2538 ,1728 ,648 ,148 ,15 
인천광역시, 서구,,계,539670 ,22482 ,29108 ,28074 ,29089 ,34560 ,38125 ,35221 ,45548 ,45744 ,49240 ,47657 ,44613 ,34871 ,20265 ,13844 ,9723 ,11510 ,6551 ,4960 ,3367 ,1276 ,276 ,42 
인천광역시, 서구,,남자,272307 ,11611 ,15047 ,14347 ,14956 ,17865 ,19898 ,17850 ,23302 ,23351 ,24991 ,23871 ,22898 ,17916 ,10115 ,6625 ,4151 ,3518 ,2298 ,1221 ,916 ,248 ,48 ,10 
인천광역시, 서구,,여자,267363 ,10872 ,14062 ,13727 ,14133 ,16695 ,18227 ,17372 ,22246 ,22393 ,24249 ,23787 ,21715 ,16956 ,10150 ,7219 ,5573 ,7992 ,4253 ,3739 ,2451 ,1028 ,228 ,32 
인천광역시, 강화군,,계,68662 ,1427 ,1900 ,2248 ,2442 ,2795 ,2667 ,2350 ,3003 ,3371 ,4401 ,5222 ,6818 ,7795 ,5946 ,5376 ,4624 ,6282 ,3548 ,2735 ,1944 ,613 ,161 ,17 
인천광역시, 강화군,,남자,34390 ,744 ,988 ,1162 ,1251 ,1585 ,1551 ,1269 ,1554 ,1792 ,2442 ,2720 ,3432 ,3899 ,2958 ,2624 ,2072 ,2352 ,1493 ,860 ,666 ,146 ,44 ,4 
인천광역시, 강화군,,여자,34273 ,683 ,912 ,1087 ,1191 ,1210 ,1117 ,1081 ,1449 ,1580 ,1959 ,2502 ,3387 ,3896 ,2988 ,2752 ,2552 ,3930 ,2055 ,1875 ,1278 ,467 ,118 ,13 
인천광역시, 옹진군,,계,20367 ,460 ,521 ,521 ,611 ,1414 ,1312 ,943 ,998 ,1128 ,1300 ,1500 ,2132 ,2238 ,1608 ,1354 ,962 ,1367 ,707 ,660 ,415 ,175 ,61 ,10 
인천광역시, 옹진군,,남자,11567 ,244 ,259 ,265 ,345 ,1063 ,922 ,619 ,590 ,700 ,838 ,888 ,1195 ,1201 ,855 ,685 ,448 ,452 ,272 ,180 ,127 ,39 ,12 ,3 
인천광역시, 옹진군,,여자,8800 ,216 ,262 ,256 ,266 ,351 ,390 ,324 ,408 ,428 ,462 ,612 ,937 ,1037 ,753 ,669 ,515 ,916 ,436 ,480 ,289 ,136 ,49 ,7 
광주광역시,소계,,계,1444467 ,51346 ,71730 ,74755 ,85870 ,107832 ,100020 ,82125 ,106113 ,112839 ,127906 ,122130 ,109249 ,93874 ,63327 ,51927 ,39509 ,43920 ,25731 ,18190 ,12603 ,4483 ,959 ,145 
광주광역시,소계,,남자,714507 ,26275 ,36995 ,38657 ,44683 ,56203 ,52347 ,42103 ,53550 ,55969 ,63408 ,60574 ,53852 ,45268 ,29655 ,23547 ,16879 ,14546 ,9661 ,4885 ,3718 ,1006 ,150 ,11 
광주광역시,소계,,여자,729961 ,25071 ,34735 ,36098 ,41188 ,51630 ,47673 ,40022 ,52563 ,56870 ,64498 ,61557 ,55398 ,48606 ,33672 ,28380 ,22630 ,29375 ,16070 ,13305 ,8885 ,3477 ,810 ,134 
광주광역시, 동구,,계,99138 ,3247 ,3647 ,3163 ,4221 ,7093 ,7180 ,6022 ,6811 ,6369 ,7100 ,7384 ,7753 ,7944 ,6121 ,5477 ,4559 ,5050 ,3041 ,2009 ,1399 ,485 ,114 ,12 
광주광역시, 동구,,남자,49085 ,1691 ,1883 ,1636 ,2211 ,3640 ,3684 ,3098 ,3611 ,3414 ,3655 ,3705 ,3733 ,3847 ,2817 ,2407 ,2041 ,2015 ,1328 ,687 ,521 ,142 ,22 ,3 
광주광역시, 동구,,여자,50053 ,1556 ,1764 ,1527 ,2010 ,3453 ,3496 ,2924 ,3200 ,2955 ,3445 ,3679 ,4020 ,4097 ,3304 ,3071 ,2518 ,3035 ,1714 ,1322 ,878 ,343 ,92 ,9 
광주광역시, 서구,,계,297084 ,9259 ,13348 ,14632 ,17956 ,23305 ,21902 ,16813 ,20708 ,22454 ,26770 ,26195 ,22968 ,19720 ,13328 ,10744 ,8064 ,8921 ,5190 ,3731 ,2555 ,930 ,208 ,38 
광주광역시, 서구,,남자,145639 ,4788 ,6962 ,7638 ,9450 ,12053 ,11197 ,8623 ,10257 ,10807 ,12882 ,12894 ,11149 ,9341 ,6236 ,4873 ,3500 ,2993 ,1975 ,1019 ,768 ,224 ,24 ,4 
광주광역시, 서구,,여자,151445 ,4471 ,6387 ,6995 ,8507 ,11252 ,10705 ,8190 ,10452 ,11648 ,13888 ,13301 ,11819 ,10380 ,7093 ,5871 ,4564 ,5928 ,3216 ,2712 ,1787 ,707 ,184 ,35 
광주광역시, 남구,,계,214845 ,7014 ,10763 ,11078 ,12124 ,14846 ,13425 ,10964 ,15211 ,16243 ,17694 ,16816 ,16257 ,15853 ,11417 ,9742 ,7335 ,8067 ,4701 ,3366 ,2312 ,858 ,173 ,24 
광주광역시, 남구,,남자,103448 ,3599 ,5491 ,5549 ,6103 ,7611 ,6953 ,5534 ,7414 ,8023 ,8656 ,8070 ,7529 ,7328 ,5206 ,4399 ,3241 ,2747 ,1815 ,933 ,706 ,189 ,37 ,1 
광주광역시, 남구,,여자,111397 ,3415 ,5272 ,5529 ,6021 ,7235 ,6472 ,5430 ,7798 ,8221 ,9039 ,8746 ,8729 ,8525 ,6211 ,5344 ,4094 ,5320 ,2886 ,2434 ,1606 ,669 ,136 ,23 
광주광역시, 북구,,계,429591 ,14875 ,19481 ,20040 ,24043 ,31675 ,30760 ,25295 ,30902 ,31338 ,36113 ,36650 ,35032 ,30655 ,20672 ,16505 ,12263 ,13297 ,7811 ,5486 ,3840 ,1327 ,277 ,43 
광주광역시, 북구,,남자,213094 ,7550 ,10020 ,10611 ,12677 ,16565 ,16338 ,13049 ,16014 ,15825 ,17884 ,17964 ,16931 ,14694 ,9772 ,7580 ,5224 ,4399 ,2951 ,1448 ,1121 ,284 ,41 ,3 
광주광역시, 북구,,여자,216498 ,7326 ,9461 ,9429 ,11366 ,15111 ,14423 ,12246 ,14888 ,15513 ,18230 ,18686 ,18101 ,15961 ,10900 ,8925 ,7039 ,8898 ,4860 ,4038 ,2719 ,1044 ,236 ,40 
광주광역시, 광산구,,계,403810 ,16951 ,24491 ,25843 ,27527 ,30915 ,26753 ,23031 ,32481 ,36436 ,40229 ,35087 ,27240 ,19703 ,11790 ,9460 ,7289 ,8587 ,4988 ,3599 ,2498 ,884 ,189 ,29 
광주광역시, 광산구,,남자,203241 ,8648 ,12640 ,13225 ,14243 ,16335 ,14176 ,11799 ,16256 ,17901 ,20332 ,17942 ,14511 ,10059 ,5625 ,4289 ,2873 ,2392 ,1594 ,799 ,603 ,169 ,26 ,1 
광주광역시, 광산구,,여자,200569 ,8303 ,11852 ,12618 ,13285 ,14580 ,12577 ,11233 ,16226 ,18535 ,19898 ,17145 ,12730 ,9644 ,6166 ,5171 ,4416 ,6195 ,3395 ,2801 ,1895 ,716 ,163 ,28 
대전광역시,소계,,계,1459159 ,50546 ,67587 ,69886 ,79725 ,104730 ,107027 ,90534 ,105352 ,110002 ,127585 ,124261 ,115988 ,103048 ,69134 ,49984 ,38834 ,44938 ,26254 ,18685 ,13139 ,4458 ,959 ,129 
